year,team,player
1996,PHI,STOCK001
1996,PHI,TINSL001
1996,PHI,WESTD001
1996,PHI,WHITM001
1996,PHI,WILLM005
1996,PHI,ZEILT001
1996,PHI,ZUBEJ001
1996,PIT,ALLEJ001
1996,PIT,AUDER001
1996,PIT,BEAMT001
1996,PIT,BELLJ001
1996,PIT,BOEVJ001
1996,PIT,BRUMJ001
1996,PIT,CHRIJ002
1996,PIT,CLARD001
1996,PIT,COOKS001
1996,PIT,CORDF001
1996,PIT,CUMMM001
1996,PIT,DARWD001
1996,PIT,DESSE001
1996,PIT,ENCAA001
1996,PIT,ERICJ001
1996,PIT,GARCC001
1996,PIT,HANCL001
1996,PIT,HAYEC001
1996,PIT,HOPEJ001
1996,PIT,JOHNM001
1996,PIT,KENDJ001
1996,PIT,KINGJ001
1996,PIT,KINGM001
1996,PIT,LIEBJ001
1996,PIT,LIRIN001
1996,PIT,LOAIE001
1996,PIT,LOISR001
1996,PIT,MARTA001
1996,PIT,MAY-D002
1996,PIT,MERCO002
1996,PIT,MICED001
1996,PIT,MORER001
1996,PIT,NEAGD001
1996,PIT,OSIKK001
1996,PIT,PARRS001
1996,PIT,PETEC001
1996,PIT,PLESD001
1996,PIT,RUEBM001
1996,PIT,SCHMJ001
1996,PIT,SMITZ001
1996,PIT,SVEUD001
1996,PIT,WAGNP001
1996,PIT,WAIND001
1996,PIT,WEHNJ001
1996,PIT,WILKM001
1996,PIT,WOMAT001
1996,SDN,ASHBA002
1996,SDN,AUSMB001
1996,SDN,BERGS001
1996,SDN,BERUA001
1996,SDN,BLAIW001
1996,SDN,BOCHD001
1996,SDN,CAMIK001
1996,SDN,CEDEA001
1996,SDN,CIANA001
1996,SDN,DASCD001
1996,SDN,DEERR001
1996,SDN,DISHG001
1996,SDN,FINLS001
1996,SDN,FLAHJ001
1996,SDN,FLORB001
1996,SDN,GOMEC001
1996,SDN,GWYNC001
1996,SDN,GWYNT001
1996,SDN,HAMIJ002
1996,SDN,HENDR001
1996,SDN,HERMD001
1996,SDN,HOFFT001
1996,SDN,JOHNB002
1996,SDN,JOYNW001
1996,SDN,LIVIS001
1996,SDN,LOPEL002
1996,SDN,MULLS001
1996,SDN,NEWFM001
1996,SDN,OQUIM001
1996,SDN,OSUNA001
1996,SDN,REEDJ003
1996,SDN,SANDS002
1996,SDN,SHIPC001
1996,SDN,STEVT001
1996,SDN,TATUJ001
1996,SDN,TEWKB001
1996,SDN,THOMJ004
1996,SDN,VALEF001
1996,SDN,VAUGG001
1996,SDN,VERAD001
1996,SDN,VILLR001
1996,SDN,WALKP001
1996,SDN,WORRT002
1996,SEA,AMARR001
1996,SEA,AYALB002
1996,SEA,BOSIC001
1996,SEA,BRAGD001
1996,SEA,BUHNJ001
1996,SEA,CARMR001
1996,SEA,CHARN001
1996,SEA,CORAJ001
1996,SEA,DAVIR002
1996,SEA,DAVIS003
1996,SEA,DAVIT002
1996,SEA,DIAZA001
1996,SEA,GRIFK002
1996,SEA,GUETL001
1996,SEA,HARIT001
1996,SEA,HITCS001
1996,SEA,HOLLD001
1996,SEA,HUNTB001
1996,SEA,HURTE001
1996,SEA,IBANR001
1996,SEA,JACKM001
1996,SEA,JOHNR005
1996,SEA,JORDR001
1996,SEA,KLINJ001
1996,SEA,MANTJ001
1996,SEA,MARTE001
1996,SEA,MARTM002
1996,SEA,MARZJ001
1996,SEA,MCCAG001
1996,SEA,MEACR001
1996,SEA,MENHP001
1996,SEA,MILAB001
1996,SEA,MINOB001
1996,SEA,MOYEJ001
1996,SEA,MULHT001
1996,SEA,PIRKG001
1996,SEA,RODRA001
1996,SEA,SHEEA001
1996,SEA,SOJOL001
1996,SEA,SORRP001
1996,SEA,STRAD002
1996,SEA,SUZUM001
1996,SEA,TORRS001
1996,SEA,WAGNM002
1996,SEA,WELLB002
1996,SEA,WHITM001
1996,SEA,WIDGC001
1996,SEA,WILSD001
1996,SEA,WOLCB001
1996,SFN,AURIR001
1996,SFN,BARTS001
1996,SFN,BATIK002
1996,SFN,BAUTJ001
1996,SFN,BECKR001
1996,SFN,BENAM001
1996,SFN,BONDB001
1996,SFN,BOURS001
1996,SFN,CANIJ001
1996,SFN,CARLD001
1996,SFN,CARRM001
1996,SFN,CREED001
1996,SFN,CRUZJ003
1996,SFN,DECKS001
1996,SFN,DELGW001
1996,SFN,DELUR001
1996,SFN,DEWEM001
1996,SFN,DUNSS001
1996,SFN,ESTES001
1996,SFN,FERNO001
1996,SFN,GARDM001
1996,SFN,HALLM001
1996,SFN,HILLG001
1996,SFN,HOOKC001
1996,SFN,HUBBT001
1996,SFN,JAVIS001
1996,SFN,JENSM001
1996,SFN,JONED002
1996,SFN,JUDEJ001
1996,SFN,LAMPT001
1996,SFN,LEITM001
1996,SFN,MANWK001
1996,SFN,MCCAD001
1996,SFN,MIRAD001
1996,SFN,MUELB001
1996,SFN,PELTD001
1996,SFN,PHILJ001
1996,SFN,POOLJ001
1996,SFN,RUETK001
1996,SFN,SCARS001
1996,SFN,SCOTT002
1996,SFN,SODES001
1996,SFN,THOMR003
1996,SFN,VANLB001
1996,SFN,WATSA001
1996,SFN,WILKR001
1996,SFN,WILLK002
1996,SFN,WILLM003
1996,SFN,WILSD002
1996,SLN,ALICL001
1996,SLN,BAILC001
1996,SLN,BARBB002
1996,SLN,BATCR001
1996,SLN,BELLD002
1996,SLN,BENEA001
1996,SLN,BENEA002
1996,SLN,BORDP001
1996,SLN,BRADT001
1996,SLN,BUSBM001
1996,SLN,CLAYR001
1996,SLN,DIFEM001
1996,SLN,ECKED001
1996,SLN,FOSST001
1996,SLN,GAETG001
1996,SLN,GALLM001
1996,SLN,GANTR001
1996,SLN,HOLBA001
1996,SLN,HONER001
1996,SLN,JACKD001
1996,SLN,JORDB001
1996,SLN,LANKR001
1996,SLN,LUDWE001
1996,SLN,MABRJ001
1996,SLN,MATHT002
1996,SLN,MCGEW001
1996,SLN,MEJIM001
1996,SLN,MORGM001
1996,SLN,OSBOD001
1996,SLN,PAGNT001
1996,SLN,PARRJ001
1996,SLN,PETKM001
1996,SLN,SHEAD001
1996,SLN,SMITO001
1996,SLN,STOTT001
1996,SLN,SWEEM001
1996,SLN,URBAT001
1996,SLN,YOUND001
1996,TEX,ALBEJ001
1996,TEX,BRANM002
1996,TEX,BROWK004
1996,TEX,BUFOD001
1996,TEX,BURKJ001
1996,TEX,CLARW001
1996,TEX,COOKD001
1996,TEX,ELSTK001
1996,TEX,FANER001
1996,TEX,FRAZL001
1996,TEX,GIL-B001
1996,TEX,GONZJ002
1996,TEX,GONZR001
1996,TEX,GREER001
1996,TEX,GROSK001
1996,TEX,HAMID001
1996,TEX,HELLR001
1996,TEX,HENNM001
1996,TEX,HEREG001
1996,TEX,HILLK001
1996,TEX,MCLEM001
1996,TEX,NEWSW001
1996,TEX,OLIVD001
1996,TEX,ORTIL001
1996,TEX,PALMD002
1996,TEX,PATTD001
1996,TEX,PAVLR001
1996,TEX,RODRI001
1996,TEX,RUSSJ001
1996,TEX,STANM003
1996,TEX,STEVL001
1996,TEX,STILK001
1996,TEX,TETTM001
1996,TEX,VALLD001
1996,TEX,VOIGJ001
1996,TEX,VOSBE001
1996,TEX,WHITM002
1996,TEX,WITTB001
1996,TEX,WORTC001
1996,TOR,ANDUL001
1996,TOR,BOHAB001
1996,TOR,BRITT001
1996,TOR,BROWS002
1996,TOR,BRUMJ001
1996,TOR,CAIRM001
1996,TOR,CARRG001
1996,TOR,CARTJ001
1996,TOR,CASTT001
1996,TOR,CEDED001
1996,TOR,CRABT001
1996,TOR,CRESF001
1996,TOR,DELGC001
1996,TOR,FLENH001
1996,TOR,GONZA001
1996,TOR,GREES001
1996,TOR,GUZMJ003
1996,TOR,HANSE001
1996,TOR,HENTP001
1996,TOR,HUFFM001
1996,TOR,JANZM001
1996,TOR,JOHND002
1996,TOR,MARTA002
1996,TOR,MOSQJ001
1996,TOR,NIXOO001
1996,TOR,OBRIC001
1996,TOR,OLERJ001
1996,TOR,PERER001
1996,TOR,PERET003
1996,TOR,QUANP001
1996,TOR,RISLB001
1996,TOR,SAMUJ001
1996,TOR,SILVJ001
1996,TOR,SPOLP001
1996,TOR,SPRAE001
1996,TOR,STEWS002
1996,TOR,TIMLM001
1996,TOR,VIOLF001
1996,TOR,WAREJ001
1996,TOR,WILLW001
1997,ANA,ALICL001
1997,ANA,ANDEG001
1997,ANA,ARIAG001
1997,ANA,BOVEM001
1997,ANA,CADAG001
1997,ANA,CHAVA001
1997,ANA,DELUR001
1997,ANA,DICKJ001
1997,ANA,DISAG001
1997,ANA,EDMOJ001
1997,ANA,EENHR001
1997,ANA,ENCAA001
1997,ANA,ERSTD001
1997,ANA,FABRJ001
1997,ANA,FINLC001
1997,ANA,GREBC001
1997,ANA,GREET003
1997,ANA,GROSK001
1997,ANA,GUBIM001
1997,ANA,HARRP001
1997,ANA,HASES001
1997,ANA,HENDR001
1997,ANA,HILLK001
1997,ANA,HOLLD001
1997,ANA,HOLTM001
1997,ANA,HOWEJ002
1997,ANA,JAMEM001
1997,ANA,KREUC001
1997,ANA,LANGM001
1997,ANA,LEYRJ001
1997,ANA,MAY-D002
1997,ANA,MCELC001
1997,ANA,MURRE001
1997,ANA,PALMO001
1997,ANA,PERCT001
1997,ANA,PERIM001
1997,ANA,PHILT001
1997,ANA,SALMT001
1997,ANA,SPRID001
1997,ANA,TURNC001
1997,ANA,VELAR001
1997,ANA,WATSA001
1997,ANA,WILLS001
1997,ATL,BAUTD001
1997,ATL,BELLR001
1997,ATL,BIELM001
1997,ATL,BLAUJ001
1997,ATL,BOROJ001
1997,ATL,BROCC001
1997,ATL,BYRDP001
1997,ATL,CATHM001
1997,ATL,CLONB001
1997,ATL,COLBG001
1997,ATL,EMBRA001
1997,ATL,FOX-C001
1997,ATL,GIOVE001
1997,ATL,GLAVT001
1997,ATL,GRAFT001
1997,ATL,GREGT001
1997,ATL,JONEA002
1997,ATL,JONEC004
1997,ATL,KLESR001
1997,ATL,LEMKM001
1997,ATL,LEROJ001
1997,ATL,LIGTK001
1997,ATL,LOCKK001
1997,ATL,LOFTK001
1997,ATL,LOPEJ001
1997,ATL,MADDG002
1997,ATL,MCGRF001
1997,ATL,MILLK004
1997,ATL,MORDM001
1997,ATL,MYERG001
1997,ATL,NEAGD001
1997,ATL,PEREE002
1997,ATL,SIMOR001
1997,ATL,SMOLJ001
1997,ATL,SPEHT001
1997,ATL,TUCKM001
1997,ATL,WADET001
1997,ATL,WOHLM001
1997,BAL,ALOMR001
1997,BAL,ANDEB001
1997,BAL,BAINH001
1997,BAL,BENIA001
1997,BAL,BERRG001
1997,BAL,BORDM001
1997,BAL,BOSKS001
1997,BAL,CLYBD001
1997,BAL,COPPR001
1997,BAL,DAVIE001
1997,BAL,DELLD001
1997,BAL,ERICS001
1997,BAL,GREEC002
1997,BAL,HAMMJ001
1997,BAL,HOILC001
1997,BAL,INCAP001
1997,BAL,JOHNM002
1997,BAL,KAMIS001
1997,BAL,KEY-J001
1997,BAL,KRIVR001
1997,BAL,LAKET001
1997,BAL,LEDEA001
1997,BAL,MATHT001
1997,BAL,MILLA001
1997,BAL,MUSSM001
1997,BAL,MYERR001
1997,BAL,OROSJ001
1997,BAL,PALMR001
1997,BAL,REBOJ001
1997,BAL,RHODA001
1997,BAL,RIPKC001
1997,BAL,RODRN001
1997,BAL,ROSAM001
1997,BAL,SURHB001
1997,BAL,TARAT001
1997,BAL,WALTJ001
1997,BAL,WEBSL001
1997,BAL,WILLB001
1997,BAL,YAN-E001
1997,BOS,AVERS001
1997,BOS,BENJM001
1997,BOS,BORLT001
1997,BOS,BRAGD001
1997,BOS,BRANM002
1997,BOS,CHECR001
1997,BOS,COLEM001
1997,BOS,CORDW001
1997,BOS,CORSJ001
1997,BOS,ESHEV001
1997,BOS,FRYEJ001
1997,BOS,GARCN001
1997,BOS,GARCR001
1997,BOS,GORDT001
1997,BOS,GRUNK001
1997,BOS,HAMMC001
1997,BOS,HASEB001
1997,BOS,HATTS001
1997,BOS,HENRB001
1997,BOS,HUDSJ001
1997,BOS,JEFFR001
1997,BOS,LACYK001
1997,BOS,LOWED001
1997,BOS,MACKS001
1997,BOS,MAHAR001
1997,BOS,MAHOP001
1997,BOS,MALAJ001
1997,BOS,MCKEW001
1997,BOS,NAEHT001
1997,BOS,OLEAT001
1997,BOS,PEMBR001
1997,BOS,POZOA001
1997,BOS,PRIDC001
1997,BOS,ROSEB002
1997,BOS,SABEB001
1997,BOS,SELEA001
1997,BOS,SLOCH001
1997,BOS,STANM002
1997,BOS,SUPPJ001
1997,BOS,TAVAJ002
1997,BOS,TRLIR001
1997,BOS,VALEJ002
1997,BOS,VARIJ001
1997,BOS,VAUGM001
1997,BOS,WAKET001
1997,BOS,WASDJ001
1997,CHA,ABBOJ002
1997,CHA,ALVAW001
1997,CHA,BAINH001
1997,CHA,BALDJ002
1997,CHA,BELLJ002
1997,CHA,BEREJ002
1997,CHA,BERTM001
1997,CHA,CAMEM001
1997,CHA,CASTC002
1997,CHA,CASTT001
1997,CHA,CLEMC001
1997,CHA,CRUZN001
1997,CHA,DARWD001
1997,CHA,DARWJ001
1997,CHA,DRABD001
1997,CHA,DURHR001
1997,CHA,EYRES001
1997,CHA,FABRJ001
1997,CHA,FONVC001
1997,CHA,FORDT001
1997,CHA,FOULK001
1997,CHA,GUILO001
1997,CHA,HERNR001
1997,CHA,KARCM001
1997,CHA,KARKR001
1997,CHA,KREUC001
1997,CHA,LEVIA001
1997,CHA,LEWID001
1997,CHA,MACHR001
1997,CHA,MARTD002
1997,CHA,MARTN001
1997,CHA,MCELC001
1997,CHA,MOUTL001
1997,CHA,NAVAJ001
1997,CHA,NORTG001
1997,CHA,ORDOM001
1997,CHA,PENAT001
1997,CHA,PHILT001
1997,CHA,SIMAB001
1997,CHA,SIROM001
1997,CHA,SNOPC001
1997,CHA,THOMF001
1997,CHA,THOML001
1997,CHA,VALDM002
1997,CHA,VENTR001
1997,CHN,ADAMT001
1997,CHN,ALEXM001
1997,CHN,BATIM001
1997,CHN,BOTTK001
1997,CHN,BROWB003
1997,CHN,CAIRM001
1997,CHN,CASIL001
1997,CHN,CASTF001
1997,CHN,CLARD001
1997,CHN,CLARM002
1997,CHN,DUNSS001
1997,CHN,FOSTK001
1997,CHN,GLAND001
1997,CHN,GONZJ003
1997,CHN,GRACM001
1997,CHN,HANSD001
1997,CHN,HERNJ001
1997,CHN,HOUST001
1997,CHN,HUBBM001
1997,CHN,JENNR001
1997,CHN,JOHNL001
1997,CHN,KIESB001
1997,CHN,LOWET001
1997,CHN,MCRAB001
1997,CHN,MORER001
1997,CHN,MULHT001
1997,CHN,MYERR002
1997,CHN,ORIEK001
1997,CHN,PATTB001
1997,CHN,PISCM001
1997,CHN,ROJAM001
1997,CHN,SANCR001
1997,CHN,SANDR001
1997,CHN,SERVS002
1997,CHN,SOSAS001
1997,CHN,STEVD001
1997,CHN,SWARD001
1997,CHN,TAPAK001
1997,CHN,TATIR001
1997,CHN,TELEA001
1997,CHN,TRACS001
1997,CHN,WENDT001
1997,CIN,BELIS001
1997,CIN,BONER001
1997,CIN,BOONA001
1997,CIN,BOONB002
1997,CIN,BRANJ001
1997,CIN,BRANJ002
1997,CIN,BURBD001
1997,CIN,CARRG001
1997,CIN,CARRH001
1997,CIN,CROWJ001
1997,CIN,EISCJ001
1997,CIN,FORDB001
1997,CIN,GOODC001
1997,CIN,GRAVD001
1997,CIN,GREEW001
1997,CIN,HARRL001
1997,CIN,JACKD003
1997,CIN,JARVK001
1997,CIN,KELLM001
1997,CIN,LARKB001
1997,CIN,LEWIR001
1997,CIN,MARTP002
1997,CIN,MERCK001
1997,CIN,MORGM001
1997,CIN,MORRH001
1997,CIN,NUNNJ001
1997,CIN,OLIVJ001
1997,CIN,OWENE001
1997,CIN,PENDT001
1997,CIN,PEREE001
1997,CIN,REESP001
1997,CIN,REMLM001
1997,CIN,RODRF002
1997,CIN,ROSEP002
1997,CIN,SANDD001
1997,CIN,SANDR002
1997,CIN,SCHOP001
1997,CIN,SERVS001
1997,CIN,SHAWJ001
1997,CIN,SIERR001
1997,CIN,SMILJ001
1997,CIN,STYNC001
1997,CIN,SULLS001
1997,CIN,TABAJ001
1997,CIN,TAUBE001
1997,CIN,TIMMO001
1997,CIN,TOMKB001
1997,CIN,WATKP001
1997,CIN,WHITG001
1997,CIN,WINCS001
1997,CLE,ALOMS001
1997,CLE,ANDEB002
1997,CLE,ASSEP001
1997,CLE,AVENB001
1997,CLE,BORDP001
1997,CLE,BRANJ002
1997,CLE,CANDC001
1997,CLE,CASES001
1997,CLE,CLART001
1997,CLE,COLOB001
1997,CLE,CURTC001
1997,CLE,DIAZE002
1997,CLE,FERNT001
1997,CLE,FRANJ002
1997,CLE,GILEB002
1997,CLE,GRAVD001
1997,CLE,GRISM001
1997,CLE,HERSO001
1997,CLE,HUBBT001
1997,CLE,JACKD003
1997,CLE,JACKM001
1997,CLE,JACOJ001
1997,CLE,JUDEJ001
1997,CLE,JUSTD001
1997,CLE,KLINS002
1997,CLE,LOPEA002
1997,CLE,MANTJ001
1997,CLE,MCDOJ001
1997,CLE,MESAJ001
1997,CLE,MITCK001
1997,CLE,MORMA001
1997,CLE,NAGYC001
1997,CLE,OGEAC001
1997,CLE,PLUNE001
1997,CLE,RAMIM002
1997,CLE,ROBEB002
1997,CLE,SEITK001
1997,CLE,SEXSR001
1997,CLE,SHUEP001
1997,CLE,SMILJ001
1997,CLE,THOMJ002
1997,CLE,VIZQO001
1997,CLE,WEATD001
1997,CLE,WILLM003
1997,CLE,WILSE001
1997,CLE,WRIGJ002
1997,COL,ASTAP001
1997,COL,BAILR001
1997,COL,BATEJ001
1997,COL,BECKR003
1997,COL,BICHD001
1997,COL,BURKE001
1997,COL,BURKJ002
1997,COL,CASTF001
1997,COL,CASTV001
1997,COL,COLED001
1997,COL,COUNC001
1997,COL,DEJEM001
1997,COL,DIPOJ001
1997,COL,ECHEA001
1997,COL,GALAA001
1997,COL,GONZR001
1997,COL,HELTT001
1997,COL,HOLMD001
1997,COL,HUTTM001
1997,COL,JONEB004
1997,COL,LESKC001
1997,COL,MANWK001
1997,COL,MCCRQ001
1997,COL,MCCUJ001
1997,COL,MINCN001
1997,COL,MUNOM001
1997,COL,PEREN001
1997,COL,PULLH001
1997,COL,RAABB001
1997,COL,REEDJ001
1997,COL,REEDS001
1997,COL,REKAB001
1997,COL,RITZK001
1997,COL,RUFFB001
1997,COL,SCOTT002
1997,COL,SWIFB001
1997,COL,THOMJ005
1997,COL,THOMM002
1997,COL,VANDJ001
1997,COL,WALKL001
1997,COL,WEISW001
1997,COL,WRIGJ001
1997,COL,YOUNE001
1997,DET,BARTK001
1997,DET,BAUTJ001
1997,DET,BLAIW001
1997,DET,BROCD001
1997,DET,CASAR001
1997,DET,CATAF001
1997,DET,CLART002
1997,DET,COLEV001
1997,DET,CRUZD001
1997,DET,CUMMJ001
1997,DET,DISHG001
1997,DET,DURAR001
1997,DET,EASLD001
1997,DET,ENCAJ001
1997,DET,FRYMT001
1997,DET,GAILE001
1997,DET,HALLJ001
1997,DET,HAMEB001
1997,DET,HERNF001
1997,DET,HIGGB001
1997,DET,HUNTB002
1997,DET,HURSJ003
1997,DET,JARVK001
1997,DET,JENSM001
1997,DET,JOHNB002
1997,DET,JONET003
1997,DET,KEAGG001
1997,DET,LIRAF001
1997,DET,MICED001
1997,DET,MILLO001
1997,DET,MOEHB001
1997,DET,MYERM001
1997,DET,NEVIP001
1997,DET,NIEVM001
1997,DET,OLIVO001
1997,DET,PRIDC001
1997,DET,PUGHT001
1997,DET,REEDJ003
1997,DET,SAGEA001
1997,DET,SANDS002
1997,DET,THOMJ003
1997,DET,TRAMB001
1997,DET,WALBM001
1997,FLO,ABBOK002
1997,FLO,ALFOA001
1997,FLO,ALOUM001
1997,FLO,ARIAA001
1997,FLO,BONIB001
1997,FLO,BOOTJ001
1997,FLO,BROWK001
1997,FLO,CANGJ001
1997,FLO,CASTL001
1997,FLO,CONIJ001
1997,FLO,COOKD001
1997,FLO,COUNC001
1997,FLO,DAULD001
1997,FLO,DUNWT001
1997,FLO,EISEJ001
1997,FLO,FERNA001
1997,FLO,FLOYC001
1997,FLO,HELLR001
1997,FLO,HEREF001
1997,FLO,HERNL003
1997,FLO,HUTTM001
1997,FLO,JOHNC002
1997,FLO,KOTSM001
1997,FLO,LEITA001
1997,FLO,MCMIB001
1997,FLO,MILLK003
1997,FLO,MILLR003
1997,FLO,MORMR001
1997,FLO,NATAB001
1997,FLO,NEN-R001
1997,FLO,OJALK001
1997,FLO,PALLD001
1997,FLO,POWEJ001
1997,FLO,RAPPP001
1997,FLO,RENTE001
1997,FLO,SAUNT001
1997,FLO,SHEFG001
1997,FLO,STANR001
1997,FLO,VOSBE001
1997,FLO,WEHNJ001
1997,FLO,WHISM001
1997,FLO,WHITD001
1997,FLO,ZAUNG001
1997,HOU,ABREB001
1997,HOU,AUSMB001
1997,HOU,BAGWJ001
1997,HOU,BARRM002
1997,HOU,BELLD001
1997,HOU,BERRS001
1997,HOU,BIGGC001
1997,HOU,BOGAT001
1997,HOU,CABRJ001
1997,HOU,CARRC001
1997,HOU,EUSET001
1997,HOU,FERNS001
1997,HOU,GARCR002
1997,HOU,GONZL001
1997,HOU,GREET001
1997,HOU,GUTIR001
1997,HOU,HAMPM001
1997,HOU,HENRO001
1997,HOU,HIDAR001
1997,HOU,HOLTC001
1997,HOU,HOWAT001
1997,HOU,HUDEJ001
1997,HOU,JOHNR006
1997,HOU,KILED001
1997,HOU,KNORR001
1997,HOU,LIMAJ001
1997,HOU,LISTP001
1997,HOU,MAGNM001
1997,HOU,MARTT003
1997,HOU,MINOB001
1997,HOU,MONTR003
1997,HOU,MOUTJ001
1997,HOU,PENAT001
1997,HOU,PHILJ001
1997,HOU,RAMOK001
1997,HOU,REYNS001
1997,HOU,RIVEL001
1997,HOU,SPIEB001
1997,HOU,SPRIR001
1997,HOU,WAGNB001
1997,HOU,WALLD002
1997,KCA,APPIK001
1997,KCA,BELCT001
1997,KCA,BELLJ001
1997,KCA,BENIY001
1997,KCA,BEVIB001
1997,KCA,BONER001
1997,KCA,CARRH001
1997,KCA,CASIL001
1997,KCA,CONVJ001
1997,KCA,COOPS001
1997,KCA,DAMOJ001
1997,KCA,DAVIC001
1997,KCA,DELAR001
1997,KCA,DYE-J001
1997,KCA,FASAS001
1997,KCA,GOODT001
1997,KCA,HALTS001
1997,KCA,HANEC001
1997,KCA,HANSJ001
1997,KCA,HOWAD001
1997,KCA,JACOJ001
1997,KCA,KINGJ001
1997,KCA,LONGR001
1997,KCA,MACFM001
1997,KCA,MARTF001
1997,KCA,MCDIA001
1997,KCA,MONTJ002
1997,KCA,MYERR003
1997,KCA,NUNNJ001
1997,KCA,OFFEJ001
1997,KCA,OLSOG001
1997,KCA,PALMD002
1997,KCA,PAQUC001
1997,KCA,PEREM002
1997,KCA,PICHH001
1997,KCA,PITTJ002
1997,KCA,ROBEB002
1997,KCA,ROSAJ001
1997,KCA,RUSCG001
1997,KCA,SANTJ002
1997,KCA,SERVS001
1997,KCA,SPEHT001
1997,KCA,STEWA001
1997,KCA,SUTTL001
1997,KCA,SWEEM002
1997,KCA,VERER001
1997,KCA,VITIJ001
1997,KCA,WALKJ001
1997,KCA,WHISM001
1997,KCA,WILLM002
1997,KCA,WILLM005
1997,LAN,ANTHE001
1997,LAN,ASHLB001
1997,LAN,ASTAP001
1997,LAN,BLANH001
1997,LAN,BUTLB001
1997,LAN,CANDT001
1997,LAN,CASTJ004
1997,LAN,CEDER001
1997,LAN,CROMT001
1997,LAN,DREID001
1997,LAN,FONVC001
1997,LAN,GAGNG001
1997,LAN,GARCK002
1997,LAN,GORER001
1997,LAN,GUERW001
1997,LAN,GUTHM001
1997,LAN,HALEC001
1997,LAN,HALLD002
1997,LAN,HARKM001
1997,LAN,HOLLT001
1997,LAN,INGRG001
1997,LAN,JUDDM001
1997,LAN,KARRE001
1997,LAN,KIRBW001
1997,LAN,KONEP001
1997,LAN,LEWID001
1997,LAN,LIRIN001
1997,LAN,MARTR002
1997,LAN,MONDR002
1997,LAN,MURRE001
1997,LAN,NIXOO001
1997,LAN,NOMOH001
1997,LAN,OSUNA002
1997,LAN,PARKC002
1997,LAN,PIAZM001
1997,LAN,PRINT001
1997,LAN,RADIS001
1997,LAN,REYED001
1997,LAN,RIGGA001
1997,LAN,VALDI001
1997,LAN,WILLE001
1997,LAN,WORRT001
1997,LAN,YOUNE001
1997,LAN,ZEILT001
1997,MIL,ADAMJ001
1997,MIL,BANKB001
1997,MIL,BURNJ001
1997,MIL,CARRC001
1997,MIL,CIRIJ001
1997,MIL,DAMIJ001
1997,MIL,DAVIM001
1997,MIL,DIAZE003
1997,MIL,DUNNT001
1997,MIL,ELDRC001
1997,MIL,FETTM001
1997,MIL,FLORB001
1997,MIL,FRANJ002
1997,MIL,HANSG001
1997,MIL,HARNP001
1997,MIL,HUSOJ001
1997,MIL,JACKD002
1997,MIL,JAHAJ001
1997,MIL,JONED001
1997,MIL,KARLS001
1997,MIL,LEVIJ001
1997,MIL,LOREM001
1997,MIL,MALOS001
1997,MIL,MATHM001
1997,MIL,MCANJ001
1997,MIL,MCDOB001
1997,MIL,MERCJ001
1997,MIL,MIESM001
1997,MIL,MIRAA001
1997,MIL,MISUM001
1997,MIL,NEWFM001
1997,MIL,NILSD001
1997,MIL,REYEA001
1997,MIL,STINK001
1997,MIL,UNROT001
1997,MIL,VALEJ003
1997,MIL,VILLR001
1997,MIL,VINAF001
1997,MIL,VOIGJ001
1997,MIL,WAGNP001
1997,MIL,WICKB001
1997,MIL,WILLA002
1997,MIL,WILLG001
1997,MIL,WOODS001
1997,MIN,AGUIR001
1997,MIN,ALDRS001
1997,MIN,BECKR002
1997,MIN,BOWES001
1997,MIN,BREDB001
1997,MIN,COLBG001
1997,MIN,COOMR001
1997,MIN,CORDM001
1997,MIN,GUARE001
1997,MIN,HAWKL001
1997,MIN,HOCKD001
1997,MIN,HUNTT001
1997,MIN,JACKD002
1997,MIN,JARVK001
1997,MIN,KELLB002
1997,MIN,KNOBC001
1997,MIN,LATHC001
1997,MIN,LAWTM002
1997,MIN,MEARP001
1997,MIN,MILLD002
1997,MIN,MILLT001
1997,MIN,MOLIP001
1997,MIN,MYERG001
1997,MIN,NAULD001
1997,MIN,OLSOG001
1997,MIN,ORTID001
1997,MIN,RADKB001
1997,MIN,RITCT001
1997,MIN,ROBER001
1997,MIN,RODRF001
1997,MIN,SERAD001
1997,MIN,STAHS001
1997,MIN,STEIT001
1997,MIN,STEVD001
1997,MIN,SWING001
1997,MIN,TEWKB001
1997,MIN,TROMM001
1997,MIN,VALEJ004
1997,MIN,WALKT002
1997,MON,ANDRS001
1997,MON,BENNS001
1997,MON,BULLJ001
1997,MON,CABRO001
1997,MON,CHAVR001
1997,MON,CORMR001
1997,MON,DAALO001
1997,MON,DEHAR001
1997,MON,FALTS001
1997,MON,FLETD001
1997,MON,FULLB001
1997,MON,GRUDM001
1997,MON,GUERV001
1997,MON,HERMD001
1997,MON,JOHNM002
1997,MON,JUDEJ001
1997,MON,KLINS002
1997,MON,LANSM001
1997,MON,MARTP001
1997,MON,MCGUR001
1997,MON,MEULH001
1997,MON,OBANS001
1997,MON,ORSUJ001
1997,MON,PANIJ001
1997,MON,PEREC001
1997,MON,RODRH001
1997,MON,SANTF001
1997,MON,SEGUD001
1997,MON,SMITL001
1997,MON,STANA001
1997,MON,STRAD002
1997,MON,STULE001
1997,MON,TELFA001
1997,MON,THURM002
1997,MON,TORRS001
1997,MON,URBIU001
1997,MON,VALDM001
1997,MON,VERED001
1997,MON,VIDRJ001
1997,MON,WHITR001
